id_cliente,fecha_observacion,probabilidad_churn_90d,prediccion_churn_90d,nivel_riesgo_churn,recencia_dias,frecuencia_365d,monto_365d,cantidad_365d,ticket_promedio_365d,descuento_pct_ponderado_365d,categorias_distintas_365d,canales_distintos_365d,participacion_digital_365d,antiguedad_cliente_dias,edad,genero,ciudad,segmento,canal_preferido,modelo,ventana_historica_dias,horizonte_churn_dias
C00258,2025-12-31,0.5120148206387191,1,Medio,92,5.0,2573.52,22.0,514.704,0.029756173560947657,6.0,2.0,0.4,1146,24.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C05718,2025-12-31,0.5004679618132606,1,Medio,1,3.0,3706.3,19.0,1235.4333333333334,0.06280059398279497,5.0,2.0,0.6666666666666666,1146,44.0,M,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C08952,2025-12-31,0.5131141848129779,1,Medio,1,8.0,1553.46,34.0,194.1825,0.03288319720098613,5.0,2.0,0.25,1146,,F,Trujillo,Premium,Tienda,Logistic Regression,365,90
C09319,2025-12-31,0.4907422906055555,0,Medio,218,2.0,6850.83,14.0,3425.415,0.052043232820529854,5.0,1.0,0.0,1146,47.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C12192,2025-12-31,0.494653198106048,0,Medio,102,3.0,1601.41,17.0,533.8033333333334,0.04573208156552414,4.0,2.0,0.3333333333333333,1146,26.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C01327,2025-12-31,0.506031767277697,1,Medio,29,5.0,7317.43,24.0,1463.486,0.02136966960982825,5.0,3.0,0.4,1146,22.0,M,Cusco,Masivo,App,Logistic Regression,365,90
C11737,2025-12-31,0.49524962833021635,0,Medio,147,3.0,918.7700000000001,16.0,306.2566666666667,0.06139534667524799,4.0,2.0,0.3333333333333333,1146,36.0,No especificado,Cusco,Masivo,Tienda,Logistic Regression,365,90
C06984,2025-12-31,0.4969091216247126,0,Medio,51,8.0,7807.38,58.0,975.9225,0.09814474317404467,5.0,3.0,0.375,1145,57.0,F,Lima,Preferente,Web,Logistic Regression,365,90
C04402,2025-12-31,0.49677669440063815,0,Medio,28,8.0,20119.45,70.0,2514.93125,0.025245726975034074,6.0,3.0,0.5,1145,26.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C03537,2025-12-31,0.5135996009863596,1,Medio,77,8.0,7947.14,43.0,993.3925,0.06434666729458303,6.0,3.0,0.625,1145,18.0,No especificado,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C09446,2025-12-31,0.49816712669076846,0,Medio,11,4.0,639.89,14.0,159.9725,0.07221727972626175,3.0,2.0,0.25,1145,43.0,F,Arequipa,Premium,Tienda,Logistic Regression,365,90
C08678,2025-12-31,0.5015195990949491,1,Medio,86,6.0,14673.14,35.0,2445.523333333333,0.022741732208471893,5.0,3.0,0.3333333333333333,1145,19.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C01266,2025-12-31,0.49973706451669464,0,Medio,54,9.0,14343.02,72.0,1593.668888888889,0.022387545837229784,6.0,3.0,0.4444444444444444,1145,42.0,M,Lima,Masivo,App,Logistic Regression,365,90
C05072,2025-12-31,0.5069562406877556,1,Medio,51,4.0,7086.1,24.0,1771.525,0.08732877772525707,6.0,2.0,0.25,1144,56.0,F,Cusco,Masivo,Tienda,Logistic Regression,365,90
C00602,2025-12-31,0.5106294674442582,1,Medio,73,7.0,3350.6,37.0,478.65714285714284,0.02362051864112412,6.0,2.0,0.42857142857142855,1144,37.0,F,Lima,Preferente,App,Logistic Regression,365,90
C06434,2025-12-31,0.5140788198306758,1,Medio,26,5.0,9275.08,17.0,1855.016,0.07297058817650094,5.0,3.0,0.4,1144,51.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C05137,2025-12-31,0.523465294392272,1,Medio,18,7.0,5194.4800000000005,26.0,742.0685714285715,0.06877802955470741,6.0,3.0,0.42857142857142855,1144,35.0,M,Trujillo,Masivo,App,Logistic Regression,365,90
C06766,2025-12-31,0.4992554760905703,0,Medio,38,5.0,1658.31,27.0,331.662,0.06469020879629107,4.0,2.0,0.4,1144,50.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C01178,2025-12-31,0.503170556577559,1,Medio,129,4.0,5003.0599999999995,28.0,1250.7649999999999,0.11674272123014999,6.0,2.0,0.75,1143,33.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C00371,2025-12-31,0.5128216748793747,1,Medio,67,8.0,12186.650000000001,40.0,1523.3312500000002,0.07864015976629303,5.0,2.0,0.125,1143,34.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C04006,2025-12-31,0.5058855140896253,1,Medio,26,6.0,3259.69,38.0,543.2816666666666,0.03861738880385061,6.0,3.0,0.3333333333333333,1142,18.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C10125,2025-12-31,0.48427984558237497,0,Medio,51,3.0,2759.8599999999997,25.0,919.9533333333333,0.134483737208697,3.0,2.0,0.6666666666666666,1142,45.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C06175,2025-12-31,0.49387844654582175,0,Medio,215,3.0,4209.259999999999,19.0,1403.0866666666664,0.059218693355922045,5.0,3.0,0.6666666666666666,1142,,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C09907,2025-12-31,0.517470941531321,1,Medio,33,7.0,1194.51,22.0,170.6442857142857,0.029170867197659295,5.0,2.0,0.14285714285714285,1142,36.0,M,Piura,Masivo,Web,Logistic Regression,365,90
C09150,2025-12-31,0.500377414246739,1,Medio,145,4.0,6638.39,21.0,1659.5975,0.015350869711609056,5.0,3.0,0.5,1141,36.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C13565,2025-12-31,0.4636983330125025,0,Medio,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141,19.0,F,Trujillo,Preferente,Web,Logistic Regression,365,90
C02540,2025-12-31,0.4958749438061144,0,Medio,24,4.0,8956.93,34.0,2239.2325,0.13424016136110128,6.0,2.0,0.5,1141,18.0,F,Trujillo,Masivo,Web,Logistic Regression,365,90
C08275,2025-12-31,0.5090837200005007,1,Medio,49,6.0,1808.85,28.0,301.47499999999997,0.020899633007659204,5.0,2.0,0.16666666666666666,1140,44.0,M,Arequipa,Masivo,App,Logistic Regression,365,90
C02726,2025-12-31,0.5057512363750234,1,Medio,50,5.0,1300.62,19.0,260.12399999999997,0.06076289176463792,4.0,2.0,0.2,1140,37.0,F,Trujillo,Masivo,App,Logistic Regression,365,90
C03454,2025-12-31,0.5013748899798245,1,Medio,26,5.0,1789.99,21.0,357.998,0.09342868429849174,4.0,2.0,0.4,1140,18.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C10347,2025-12-31,0.5108330113815286,1,Medio,17,5.0,9344.26,25.0,1868.852,0.07152329234266819,6.0,3.0,0.6,1140,21.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C08121,2025-12-31,0.4838824852028138,0,Medio,28,2.0,4011.74,16.0,2005.87,0.0692765942440869,3.0,2.0,0.5,1140,28.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C07897,2025-12-31,0.49691595967121244,0,Medio,115,4.0,5430.92,18.0,1357.73,0.004012187155566233,4.0,2.0,0.25,1140,29.0,F,Lima,Preferente,App,Logistic Regression,365,90
C10284,2025-12-31,0.49244109340467884,0,Medio,111,2.0,543.59,5.0,271.795,0.09748948032541924,3.0,2.0,0.5,1140,45.0,M,Lima,Premium,App,Logistic Regression,365,90
C00072,2025-12-31,0.5026854949494325,1,Medio,21,5.0,1373.88,26.0,274.776,0.07165287245256499,5.0,1.0,0.0,1139,20.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C11866,2025-12-31,0.5000249326989779,1,Medio,7,5.0,7379.1,32.0,1475.8200000000002,0.06118233414164342,5.0,1.0,0.0,1139,45.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C01698,2025-12-31,0.5072416590001424,1,Medio,50,4.0,4025.6099999999997,21.0,1006.4024999999999,0.018154759709661367,6.0,2.0,0.25,1139,31.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C05391,2025-12-31,0.5125416112212647,1,Medio,115,6.0,10678.119999999999,29.0,1779.6866666666665,0.11569549098768958,6.0,3.0,0.3333333333333333,1139,45.0,F,Cusco,Premium,Web,Logistic Regression,365,90
C09463,2025-12-31,0.4786014921481438,0,Medio,219,1.0,45.48,2.0,45.48,0.1233,1.0,1.0,0.0,1139,30.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C02924,2025-12-31,0.5132446829426579,1,Medio,122,5.0,2015.67,22.0,403.134,0.06618816144245648,6.0,3.0,0.4,1139,42.0,M,Trujillo,Preferente,Web,Logistic Regression,365,90
C02192,2025-12-31,0.4971399513448366,0,Medio,1,4.0,4222.120000000001,36.0,1055.5300000000002,0.08148339363060651,6.0,2.0,0.75,1139,43.0,F,Cusco,Preferente,Tienda,Logistic Regression,365,90
C10230,2025-12-31,0.5008937674550223,1,Medio,31,3.0,3916.4300000000003,18.0,1305.4766666666667,0.007882748286912135,5.0,2.0,0.3333333333333333,1139,51.0,M,Piura,Masivo,Tienda,Logistic Regression,365,90
C12093,2025-12-31,0.5109364482779575,1,Medio,25,6.0,7687.870000000001,35.0,1281.3116666666667,0.06920085005866022,6.0,2.0,0.3333333333333333,1139,34.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C06299,2025-12-31,0.5013517444991006,1,Medio,116,4.0,4608.849999999999,20.0,1152.2124999999999,0.06742907474368133,5.0,3.0,0.5,1139,38.0,M,Lima,Preferente,Web,Logistic Regression,365,90
C14785,2025-12-31,0.49913184437638974,0,Medio,14,8.0,5806.38,62.0,725.7975,0.026899093663690237,6.0,3.0,0.375,1139,18.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C01733,2025-12-31,0.5073597746375822,1,Medio,79,6.0,3182.54,24.0,530.4233333333333,0.026122822843958372,4.0,1.0,0.0,1137,46.0,M,Piura,Masivo,Tienda,Logistic Regression,365,90
C00886,2025-12-31,0.49681871766656766,0,Medio,47,3.0,2233.42,20.0,744.4733333333334,0.048996347424717264,5.0,2.0,0.3333333333333333,1137,35.0,M,Lima,Masivo,,Logistic Regression,365,90
C06565,2025-12-31,0.5096610420737743,1,Medio,8,8.0,19802.72,51.0,2475.34,0.044804425565043486,6.0,3.0,0.5,1137,26.0,F,Arequipa,Preferente,Web,Logistic Regression,365,90
C07734,2025-12-31,0.5179193230252742,1,Medio,5,8.0,24691.75,37.0,3086.46875,0.0779039872506568,5.0,3.0,0.5,1136,21.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C06895,2025-12-31,0.4903102147334986,0,Medio,61,3.0,2901.58,16.0,967.1933333333333,0.06819920326017843,3.0,1.0,0.0,1136,46.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C07154,2025-12-31,0.5013506491795837,1,Medio,19,4.0,2362.9700000000003,18.0,590.7425000000001,0.050385429300540525,4.0,3.0,0.75,1136,41.0,M,Arequipa,Masivo,App,Logistic Regression,365,90
C01677,2025-12-31,0.489505596982438,0,Medio,39,2.0,590.37,9.0,295.185,0.08525147120345838,3.0,2.0,0.5,1136,41.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C07252,2025-12-31,0.5102392264751632,1,Medio,106,3.0,2196.01,13.0,732.0033333333334,0.09477410796728664,6.0,1.0,0.0,1136,51.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C07536,2025-12-31,0.5034155540210364,1,Medio,41,6.0,3024.21,35.0,504.035,0.020316486282487778,5.0,3.0,0.5,1136,45.0,F,Lima,Masivo,,Logistic Regression,365,90
C07145,2025-12-31,0.5057009566599974,1,Medio,98,5.0,8076.58,35.0,1615.316,0.06552748871042575,6.0,2.0,0.8,1136,59.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C10469,2025-12-31,0.5047065091199797,1,Medio,18,5.0,2418.03,28.0,483.60600000000005,0.03509410684927134,6.0,2.0,0.2,1136,,F,Lima,Masivo,,Logistic Regression,365,90
C04485,2025-12-31,0.517079489812255,1,Medio,8,6.0,3267.0899999999997,21.0,544.515,0.05485353661006163,5.0,2.0,0.5,1135,59.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C01772,2025-12-31,0.48646911624356765,0,Medio,160,3.0,1347.73,27.0,449.24333333333334,0.048446956613831325,4.0,3.0,0.6666666666666666,1135,45.0,No especificado,Lima,Premium,Tienda,Logistic Regression,365,90
C08193,2025-12-31,0.4692129795628409,0,Medio,344,1.0,4153.21,7.0,4153.21,0.007535014361704668,2.0,1.0,0.0,1135,38.0,F,Piura,Preferente,App,Logistic Regression,365,90
C04584,2025-12-31,0.5030225239119234,1,Medio,44,6.0,4473.12,43.0,745.52,0.1099396442251251,6.0,2.0,0.5,1135,45.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C14675,2025-12-31,0.5126596309595861,1,Medio,9,7.0,16438.88,41.0,2348.4114285714286,0.09708421196016354,6.0,3.0,0.7142857142857143,1135,45.0,F,Lima,Masivo,App,Logistic Regression,365,90
C13746,2025-12-31,0.4994487096717846,0,Medio,33,6.0,3318.05,41.0,553.0083333333333,0.015784626565063017,5.0,1.0,0.0,1135,48.0,M,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C09911,2025-12-31,0.5001599547537474,1,Medio,120,4.0,4212.71,14.0,1053.1775,0.006712324400284826,4.0,3.0,0.5,1135,34.0,M,Lima,Premium,Web,Logistic Regression,365,90
C05212,2025-12-31,0.49792921136233076,0,Medio,15,3.0,4026.94,18.0,1342.3133333333333,0.036816281578431226,5.0,2.0,0.3333333333333333,1135,42.0,M,Cusco,Preferente,Web,Logistic Regression,365,90
C05586,2025-12-31,0.4944541749400275,0,Medio,52,2.0,378.77,5.0,189.385,0.024001092558235418,3.0,2.0,0.5,1135,43.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C05540,2025-12-31,0.5042294013732512,1,Medio,130,5.0,11155.07,27.0,2231.014,0.021782720713326105,5.0,3.0,0.6,1135,40.0,F,Piura,Premium,Tienda,Logistic Regression,365,90
C12029,2025-12-31,0.4842122824712176,0,Medio,183,1.0,131.53,2.0,131.53,0.026031662347278783,2.0,1.0,1.0,1134,32.0,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C09114,2025-12-31,0.5077690925411767,1,Medio,15,3.0,1290.53,9.0,430.1766666666667,0.09691510475710625,5.0,3.0,0.6666666666666666,1134,30.0,M,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C06076,2025-12-31,0.5064708730469805,1,Medio,101,4.0,2258.75,15.0,564.6875,0.02495827063287533,5.0,1.0,0.0,1134,29.0,M,Cusco,Preferente,Tienda,Logistic Regression,365,90
C05074,2025-12-31,0.5010707917246567,1,Medio,115,3.0,2069.17,15.0,689.7233333333334,0.10417165097974698,5.0,3.0,0.6666666666666666,1134,50.0,F,Arequipa,Preferente,Web,Logistic Regression,365,90
C05424,2025-12-31,0.5165023070320607,1,Medio,15,6.0,1940.8300000000002,25.0,323.4716666666667,0.03426222072946211,6.0,3.0,0.5,1134,52.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C05933,2025-12-31,0.507413862793533,1,Medio,9,5.0,1178.1100000000001,15.0,235.622,0.029343766375006176,4.0,2.0,0.2,1134,21.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C08810,2025-12-31,0.5130644265512351,1,Medio,1,4.0,846.7,11.0,211.675,0.07281967564963153,5.0,2.0,0.25,1134,48.0,M,Cusco,Masivo,Tienda,Logistic Regression,365,90
C07972,2025-12-31,0.4861194467439334,0,Medio,116,2.0,70.6,2.0,35.3,0.09949312499999999,1.0,2.0,0.5,1134,42.0,F,Trujillo,Masivo,Web,Logistic Regression,365,90
C13018,2025-12-31,0.49732150624881544,0,Medio,165,3.0,1864.36,12.0,621.4533333333333,0.03655533254095395,4.0,2.0,0.3333333333333333,1134,35.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C13436,2025-12-31,0.5035782118333212,1,Medio,75,5.0,3913.83,30.0,782.766,0.06273274007375833,5.0,2.0,0.2,1133,39.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C07170,2025-12-31,0.5102091414749821,1,Medio,1,5.0,3014.59,25.0,602.918,0.07691584251187315,6.0,1.0,0.0,1133,36.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C07199,2025-12-31,0.5055044034942523,1,Medio,79,4.0,5230.3,23.0,1307.575,0.0622665583763626,6.0,2.0,0.5,1133,32.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C01377,2025-12-31,0.4805055410507284,0,Medio,323,1.0,122.02000000000001,6.0,122.02000000000001,0.07469713354060817,2.0,1.0,1.0,1133,61.0,F,Piura,Masivo,Web,Logistic Regression,365,90
C03666,2025-12-31,0.5190672767063779,1,Medio,46,8.0,7960.67,31.0,995.08375,0.04788572795457018,5.0,2.0,0.25,1133,44.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C07517,2025-12-31,0.4963114701552338,0,Medio,69,4.0,3320.29,28.0,830.0725,0.09032382156565671,5.0,1.0,0.0,1133,58.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C04994,2025-12-31,0.49963890372923475,0,Medio,104,2.0,2100.69,15.0,1050.345,0.07609208430274751,6.0,2.0,0.5,1133,42.0,F,Lima,Masivo,App,Logistic Regression,365,90
C14267,2025-12-31,0.49401575572513645,0,Medio,42,3.0,2014.51,22.0,671.5033333333333,0.10655103559612196,5.0,2.0,0.3333333333333333,1133,27.0,M,Lima,Premium,,Logistic Regression,365,90
C10206,2025-12-31,0.5097505616424084,1,Medio,137,8.0,10977.999999999998,47.0,1372.2499999999998,0.04547716962987695,6.0,2.0,0.25,1132,35.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C13916,2025-12-31,0.49402595068797134,0,Medio,160,5.0,9017.82,39.0,1803.5639999999999,0.03512658825266528,6.0,2.0,0.2,1132,,F,Lima,Preferente,Web,Logistic Regression,365,90
C10709,2025-12-31,0.4985416588746822,0,Medio,153,4.0,3048.5199999999995,23.0,762.1299999999999,0.05924927959315296,5.0,2.0,0.25,1132,22.0,M,Cusco,Masivo,Web,Logistic Regression,365,90
C00617,2025-12-31,0.4804003751788373,0,Medio,123,1.0,39.33,1.0,39.33,0.0,1.0,1.0,0.0,1132,38.0,M,Piura,Preferente,App,Logistic Regression,365,90
C06501,2025-12-31,0.49993531294435345,0,Medio,56,5.0,4743.23,34.0,948.646,0.0633980530340877,5.0,3.0,0.4,1132,43.0,F,Cusco,Preferente,Tienda,Logistic Regression,365,90
C09499,2025-12-31,0.5059837460047724,1,Medio,2,5.0,11358.52,36.0,2271.704,0.04174784458103933,6.0,3.0,0.4,1132,43.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C09258,2025-12-31,0.5044648486342179,1,Medio,9,6.0,3751.37,27.0,625.2283333333334,0.024537726679390703,4.0,3.0,0.5,1132,24.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C11547,2025-12-31,0.5041918086168755,1,Medio,80,6.0,7998.6,44.0,1333.1000000000001,0.06564039394941176,6.0,3.0,0.8333333333333334,1131,69.0,M,Piura,Masivo,Web,Logistic Regression,365,90
C02381,2025-12-31,0.5097790949448155,1,Medio,5,10.0,24801.1,72.0,2480.1099999999997,0.038801299188017176,6.0,3.0,0.8,1131,54.0,F,Cusco,Masivo,Web,Logistic Regression,365,90
C01171,2025-12-31,0.4745010679767026,0,Medio,208,1.0,1143.22,3.0,1143.22,0.03299573687015217,1.0,1.0,0.0,1131,26.0,No especificado,Lima,Masivo,Tienda,Logistic Regression,365,90
C04425,2025-12-31,0.4943008752681449,0,Medio,109,5.0,9202.22,40.0,1840.444,0.0671630131903868,5.0,1.0,0.0,1131,35.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C00986,2025-12-31,0.49899312611545477,0,Medio,40,3.0,5469.060000000001,19.0,1823.0200000000004,0.04318861005752356,5.0,2.0,0.3333333333333333,1131,58.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C09873,2025-12-31,0.5095158013652481,1,Medio,160,4.0,2880.73,18.0,720.1825,0.017568093443601333,6.0,2.0,0.25,1131,38.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C07083,2025-12-31,0.5054972985244578,1,Medio,20,4.0,7516.68,17.0,1879.17,0.003948493401550658,5.0,2.0,0.25,1131,26.0,M,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C11875,2025-12-31,0.4781435167341905,0,Medio,72,1.0,498.42,10.0,498.42,0.13452035979093227,2.0,1.0,0.0,1131,39.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C02833,2025-12-31,0.46672866721453893,0,Medio,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130,30.0,F,Cusco,Masivo,App,Logistic Regression,365,90
C09710,2025-12-31,0.505316202380537,1,Medio,65,7.0,16572.420000000002,50.0,2367.4885714285715,0.05508952175256662,6.0,2.0,0.14285714285714285,1130,41.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C07533,2025-12-31,0.4950388402583778,0,Medio,65,4.0,1614.32,26.0,403.58,0.07373099075630735,4.0,2.0,0.5,1130,48.0,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C10341,2025-12-31,0.5097282840196292,1,Medio,16,6.0,2248.79,27.0,374.79833333333335,0.10320403814020634,5.0,2.0,0.16666666666666666,1130,40.0,M,Arequipa,Preferente,App,Logistic Regression,365,90
C10983,2025-12-31,0.501253105472753,1,Medio,107,5.0,1441.47,23.0,288.294,0.10913435781120602,4.0,2.0,0.4,1130,55.0,F,Lima,Preferente,App,Logistic Regression,365,90
C12482,2025-12-31,0.5161837213766415,1,Medio,61,5.0,3843.4300000000003,17.0,768.686,0.07376003325701891,6.0,2.0,0.2,1130,40.0,F,Trujillo,Premium,Web,Logistic Regression,365,90
C02488,2025-12-31,0.5048383152340032,1,Medio,83,4.0,3117.9199999999996,12.0,779.4799999999999,0.1385197449202323,4.0,2.0,1.0,1130,46.0,F,Cusco,Masivo,App,Logistic Regression,365,90
C04456,2025-12-31,0.5057085908890863,1,Medio,35,4.0,1492.17,19.0,373.0425,0.059924270927177774,5.0,2.0,1.0,1130,40.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C00705,2025-12-31,0.5166993362602094,1,Medio,193,5.0,5286.849999999999,12.0,1057.37,0.010547070019707255,5.0,2.0,0.4,1130,39.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C11164,2025-12-31,0.49473684051722905,0,Medio,48,3.0,754.94,18.0,251.64666666666668,0.02959089670420073,4.0,2.0,0.3333333333333333,1130,37.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C09278,2025-12-31,0.49218071189544216,0,Medio,1,2.0,3505.3199999999997,6.0,1752.6599999999999,0.015893126479184037,3.0,2.0,0.5,1130,40.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C10866,2025-12-31,0.5184558011731468,1,Medio,4,6.0,1684.43,21.0,280.73833333333334,0.045921394951033985,6.0,2.0,0.16666666666666666,1130,21.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C11749,2025-12-31,0.5209860672650936,1,Medio,8,7.0,15078.25,29.0,2154.035714285714,0.01624171234257551,6.0,2.0,0.14285714285714285,1129,38.0,M,Lima,Premium,Tienda,Logistic Regression,365,90
C04384,2025-12-31,0.5057936094515931,1,Medio,28,4.0,2293.91,22.0,573.4775,0.048116631671549386,6.0,1.0,0.0,1129,22.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C09787,2025-12-31,0.49894029680646806,0,Medio,29,4.0,7430.07,29.0,1857.5175,0.014634809155446042,5.0,2.0,0.25,1129,39.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C03447,2025-12-31,0.4943869245629061,0,Medio,21,4.0,7071.43,32.0,1767.8575,0.07302594615710317,5.0,2.0,0.5,1129,30.0,F,Cusco,Masivo,Tienda,Logistic Regression,365,90
C11501,2025-12-31,0.5033527341223946,1,Medio,4,6.0,2731.7599999999998,35.0,455.2933333333333,0.029700886914022267,5.0,2.0,0.16666666666666666,1129,21.0,F,Cusco,Masivo,Tienda,Logistic Regression,365,90
C06348,2025-12-31,0.5124944802300302,1,Medio,70,7.0,5639.77,38.0,805.6814285714287,0.010686952982884529,6.0,2.0,0.2857142857142857,1129,54.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C07429,2025-12-31,0.527073040769461,1,Medio,3,9.0,12107.18,31.0,1345.2422222222222,0.008818855905492471,5.0,2.0,0.2222222222222222,1129,61.0,M,Lima,Masivo,App,Logistic Regression,365,90
C14332,2025-12-31,0.4821446955736387,0,Medio,179,2.0,777.77,20.0,388.885,0.08282374764150943,3.0,2.0,0.5,1129,38.0,F,Cusco,Masivo,Tienda,Logistic Regression,365,90
C00164,2025-12-31,0.49462758039577726,0,Medio,295,2.0,3959.46,8.0,1979.73,0.11669969861039535,4.0,2.0,0.5,1128,55.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C05056,2025-12-31,0.5141129414721186,1,Medio,42,6.0,5207.98,29.0,867.9966666666666,0.014748438975018681,6.0,2.0,0.16666666666666666,1128,45.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C14209,2025-12-31,0.4857943292412768,0,Medio,169,1.0,1073.57,7.0,1073.57,0.05104378601987059,3.0,1.0,0.0,1128,33.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C10383,2025-12-31,0.4951315658033122,0,Medio,17,6.0,5923.889999999999,43.0,987.3149999999999,0.012684289,5.0,1.0,0.0,1128,40.0,F,Arequipa,Premium,Web,Logistic Regression,365,90
C00974,2025-12-31,0.4921832480688664,0,Medio,29,2.0,1271.1999999999998,11.0,635.5999999999999,0.06011761243909473,4.0,1.0,0.0,1128,18.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C04697,2025-12-31,0.4950584979847281,0,Medio,18,5.0,1872.63,34.0,374.526,0.0335722019518086,4.0,3.0,0.4,1128,37.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C03468,2025-12-31,0.5027152978054261,1,Medio,90,5.0,1893.71,24.0,378.742,0.06246735382939749,4.0,2.0,0.4,1127,48.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C01855,2025-12-31,0.49221693399830024,0,Medio,138,2.0,940.0999999999999,13.0,470.04999999999995,0.06459839606777906,4.0,2.0,0.5,1127,50.0,F,Lima,Masivo,App,Logistic Regression,365,90
C13139,2025-12-31,0.49948669725031847,0,Medio,14,4.0,1572.24,13.0,393.06,0.10177696227697829,3.0,2.0,0.25,1127,42.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C11425,2025-12-31,0.4812965141570386,0,Medio,135,2.0,898.38,14.0,449.19,0.04975393370142371,2.0,2.0,0.5,1127,47.0,No especificado,Lima,Masivo,Tienda,Logistic Regression,365,90
C14046,2025-12-31,0.5113950445884002,1,Medio,79,6.0,3782.52,27.0,630.42,0.03977659930950447,6.0,2.0,0.3333333333333333,1126,18.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C07797,2025-12-31,0.5002202509196801,1,Medio,140,4.0,3700.84,33.0,925.21,0.03221951433816415,6.0,3.0,0.75,1126,63.0,M,Lima,Masivo,App,Logistic Regression,365,90
C10430,2025-12-31,0.4875850693139623,0,Medio,31,2.0,604.31,7.0,302.155,0.0,2.0,1.0,0.0,1126,32.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
